provinsi,daerah,jenis,tahun,peng,rata_pengeluaran,variasi_pengeluaran,cluster
SULAWESI BARAT,PERKOTAAN,TOTAL,2016,847901.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2017,935537.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2018,1065973.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2019,1124390.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2020,1185660.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2021,1137201.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERKOTAAN,TOTAL,2022,1300554.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2011,225501.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2012,236901.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2013,278355.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2014,280751.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2015,330890.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2016,357586.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2017,393942.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2018,433929.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2019,445426.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2020,457059.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2021,453030.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,MAKANAN,2022,491876.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2011,156289.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2012,180012.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2013,198103.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2014,237973.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2015,284601.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2016,328356.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2017,328683.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2018,385717.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2019,395586.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2020,436701.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2021,439349.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,NONMAKANAN,2022,464029.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2011,381790.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2012,416912.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2013,476458.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2014,518724.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2015,615491.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2016,685941.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2017,722625.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2018,819646.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2019,841013.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2020,893760.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2021,892380.0,439532.70454545453,248694.17922766347,2
SULAWESI BARAT,PERDESAANPERKOTAAN,TOTAL,2022,955905.0,439532.70454545453,248694.17922766347,2
MALUKU,PERDESAAN,MAKANAN,2007,144773.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2008,155561.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2009,175256.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2010,212195.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2011,253671.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2012,270796.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2013,290663.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2014,339778.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2015,378946.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2016,378718.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2017,435864.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2018,396588.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2019,434336.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2020,462678.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2021,452659.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,MAKANAN,2022,523227.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2007,84049.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2008,93145.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2009,100316.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2010,136276.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2011,207461.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2012,200470.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2013,211038.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2014,254315.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2015,285648.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2016,302036.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2017,303463.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2018,323323.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2019,346058.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2020,392248.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2021,398215.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,NONMAKANAN,2022,426391.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2007,228822.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2008,248707.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2009,275572.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2010,348471.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2011,461132.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2012,471266.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2013,501701.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2014,594093.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2015,664594.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2016,680754.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2017,739327.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2018,719911.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2019,780394.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2020,854927.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2021,850875.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAAN,TOTAL,2022,949618.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2007,217097.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2008,232003.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2009,247366.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2010,262616.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2011,333695.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2012,403908.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2013,414484.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2014,465179.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2015,486374.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2016,511198.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2017,556649.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2018,623805.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2019,601811.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2020,620871.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2021,642907.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,MAKANAN,2022,678816.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2007,234650.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2008,233809.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2009,229082.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2010,239822.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2011,406185.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2012,406085.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2013,484342.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2014,528522.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2015,511825.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2016,584709.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2017,586860.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2018,685306.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2019,688358.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2020,755607.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2021,803427.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,NONMAKANAN,2022,787907.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2007,451747.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2008,465812.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2009,476448.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2010,502438.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2011,739880.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2012,809993.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2013,898826.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2014,993701.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2015,998199.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2016,1095907.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2017,1143509.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2018,1309112.0,513637.43410852714,265941.3185160298,2
MALUKU,PERKOTAAN,TOTAL,2019,1290170.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2011,283407.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2012,320271.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2013,336750.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2014,388284.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2015,420732.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2016,431484.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2017,485032.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2018,491426.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2019,507218.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2020,532135.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2021,536326.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,MAKANAN,2022,589485.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2011,281304.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2012,276893.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2013,312764.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2014,360381.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2015,373623.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2016,414623.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2017,418826.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2018,474411.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2019,495020.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2020,551786.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2021,576419.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,NONMAKANAN,2022,580343.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2011,564711.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2012,597163.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2013,649515.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2014,748665.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2015,794355.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2016,846106.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2017,903859.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2018,965837.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2019,1002239.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2020,1083921.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2021,1112745.0,513637.43410852714,265941.3185160298,2
MALUKU,PERDESAANPERKOTAAN,TOTAL,2022,1169828.0,513637.43410852714,265941.3185160298,2
MALUKU UTARA,PERDESAAN,MAKANAN,2007,177675.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2008,191156.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2009,211978.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2010,251754.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2011,258354.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2012,265618.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2013,290969.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2014,329290.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2015,404776.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2016,394030.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2017,444612.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2018,451617.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2019,464503.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2020,487188.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2021,508378.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,MAKANAN,2022,556958.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2007,123694.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2008,135090.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2009,140958.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2010,155828.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2011,179277.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2012,191529.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2013,190355.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2014,248040.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2015,315800.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2016,313212.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2017,331144.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2018,372550.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2019,380773.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2020,428930.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2021,465804.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,NONMAKANAN,2022,448466.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2007,301368.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2008,326247.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2009,352935.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2010,407582.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2011,437631.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2012,457147.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2013,481323.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2014,577330.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2015,720576.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2016,707243.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2017,775756.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2018,824167.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2019,845277.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2020,916118.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2021,974183.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAAN,TOTAL,2022,1005425.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2007,267331.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2008,275301.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2009,338486.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2010,371122.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2011,344662.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2012,340350.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2013,460042.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2014,471080.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2015,465188.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2016,466434.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2017,597199.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2018,630536.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2019,637731.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2020,662540.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2021,678260.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,MAKANAN,2022,655075.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2007,256065.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2008,330755.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2009,399622.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2010,438314.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2011,430976.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2012,502200.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2013,480250.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2014,564673.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2015,510105.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2016,619048.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2017,725689.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2018,830529.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2019,837159.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2020,868166.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2021,839119.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,NONMAKANAN,2022,778805.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2007,523396.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2008,606056.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2009,738107.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2010,809436.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2011,775638.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2012,842550.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2013,940292.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2014,1035753.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2015,975292.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2016,1085482.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERKOTAAN,TOTAL,2017,1322888.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2011,281916.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2012,286031.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2013,337639.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2014,367971.0,532065.9448818897,255708.9075944204,2
MALUKU UTARA,PERDESAANPERKOTAAN,MAKANAN,2015,421216.0,532065.9448818897,255708.9075944204,2
